Date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
05/02/2015 20:55,21,19.79,0,472,0.003037,0
05/02/2015 20:57,21,19.79,0,472,0.003037,0
05/02/2015 20:57,21,19.79,0,474.25,0.003037,0
05/02/2015 20:58,20.9725,19.79,0,473,0.003032,0
05/02/2015 21:00,21,19.79,0,469,0.003037,0
05/02/2015 21:01,20.96333333,19.79,0,472.6666667,0.00303,0
05/02/2015 21:02,21,19.79,0,473,0.003037,0
05/02/2015 21:03,20.89,19.79,0,471.5,0.003016,0
05/02/2015 21:04,20.96333333,19.79,0,471.3333333,0.00303,0
05/02/2015 21:04,21,19.79,0,469,0.003037,0
05/02/2015 21:06,20.89,19.89,0,471,0.003031,0
05/02/2015 21:07,20.89,19.84,0,470,0.003024,0
05/02/2015 21:08,20.89,19.89,0,469.5,0.003031,0
05/02/2015 21:08,20.89,19.89,0,464,0.003031,0
05/02/2015 21:10,20.89,19.89,0,467,0.003031,0
05/02/2015 21:10,20.89,19.92666667,0,472,0.003037,0
05/02/2015 21:11,20.89,19.945,0,469.5,0.00304,0
05/02/2015 21:13,20.89,20,0,470.5,0.003048,0
05/02/2015 21:14,20.89,20,0,470,0.003048,0
05/02/2015 21:15,20.89,20,0,469,0.003048,0
05/02/2015 21:16,20.89,20,0,468.5,0.003048,0
05/02/2015 21:16,20.89,20,0,467.3333333,0.003048,0
05/02/2015 21:17,20.89,20,0,467,0.003048,0
05/02/2015 21:19,20.89,20,0,464,0.003048,0
05/02/2015 21:20,20.89,20,0,462,0.003048,0
05/02/2015 21:21,20.89,20,0,466,0.003048,0
05/02/2015 21:22,20.89,20,0,465.5,0.003048,0
05/02/2015 21:23,20.79,20,0,464,0.00303,0
05/02/2015 21:23,20.89,20,0,469.6666667,0.003048,0
05/02/2015 21:24,20.89,20.1,0,469.5,0.003064,0
05/02/2015 21:26,20.89,20.1,0,472,0.003064,0
05/02/2015 21:27,20.89,20.1,0,464.5,0.003064,0
05/02/2015 21:28,20.89,20.1,0,467,0.003064,0
05/02/2015 21:29,20.89,20.1,0,467,0.003064,0
05/02/2015 21:29,20.89,20.1,0,462,0.003064,0
05/02/2015 21:30,20.89,20.15,0,464.5,0.003071,0
05/02/2015 21:32,20.79,20.05,0,460,0.003037,0
05/02/2015 21:33,20.89,20.2,0,457,0.003079,0
05/02/2015 21:34,20.79,20.1,0,461,0.003045,0
05/02/2015 21:35,20.79,20.1,0,462,0.003045,0
05/02/2015 21:36,20.79,20.15,0,463.5,0.003052,0
05/02/2015 21:36,20.79,20.2,0,461.5,0.00306,0
05/02/2015 21:38,20.79,20.2,0,461.5,0.00306,0
05/02/2015 21:39,20.79,20.2,0,458,0.00306,0
05/02/2015 21:40,20.79,20.2,0,460,0.00306,0
05/02/2015 21:40,20.79,20.245,0,460,0.003067,0
05/02/2015 21:42,20.79,20.29,0,460.5,0.003074,0
05/02/2015 21:42,20.745,20.29,0,460,0.003065,0
05/02/2015 21:43,20.79,20.29,0,457,0.003074,0
05/02/2015 21:45,20.745,20.34,0,460.5,0.003073,0
05/02/2015 21:46,20.7,20.39,0,461,0.003072,0
05/02/2015 21:47,20.745,20.39,0,458.5,0.00308,0
05/02/2015 21:48,20.7,20.39,0,461.3333333,0.003072,0
05/02/2015 21:49,20.7,20.39,0,457.5,0.003072,0
05/02/2015 21:49,20.7,20.39,0,455,0.003072,0
05/02/2015 21:51,20.7,20.445,0,461.5,0.00308,0
05/02/2015 21:52,20.7,20.445,0,461,0.00308,0
05/02/2015 21:53,20.7,20.5,0,460.5,0.003088,0
05/02/2015 21:53,20.7,20.5,0,461,0.003088,0
05/02/2015 21:55,20.7,20.55,0,459.5,0.003096,0
05/02/2015 21:55,20.7,20.6,0,463,0.003104,0
05/02/2015 21:56,20.7,20.6,0,463.5,0.003104,0
05/02/2015 21:58,20.7,20.6,0,463,0.003104,0
05/02/2015 21:59,20.7,20.6,0,464,0.003104,0
05/02/2015 22:00,20.7,20.6,0,462.5,0.003104,0
05/02/2015 22:01,20.7,20.6,0,457.6666667,0.003104,0
05/02/2015 22:01,20.63333333,20.63333333,0,460,0.003096,0
05/02/2015 22:02,20.7,20.7,0,460,0.003119,0
05/02/2015 22:04,20.65,20.65,0,458.5,0.003101,0
05/02/2015 22:05,20.6,20.6,0,461,0.003084,0
05/02/2015 22:06,20.65,20.65,0,460,0.003101,0
05/02/2015 22:07,20.6,20.6,0,454,0.003084,0
05/02/2015 22:08,20.6,20.7,0,451.3333333,0.003099,0
05/02/2015 22:08,20.6,20.7,0,457,0.003099,0
05/02/2015 22:09,20.6,20.7,0,454.5,0.003099,0
05/02/2015 22:11,20.6,20.7,0,460,0.003099,0
05/02/2015 22:12,20.6,20.745,0,458.5,0.003106,0
05/02/2015 22:13,20.6,20.745,0,453.5,0.003106,0
05/02/2015 22:14,20.6,20.79,0,457,0.003113,0
05/02/2015 22:14,20.55,20.79,0,450.5,0.003103,0
05/02/2015 22:15,20.6,20.79,0,454.5,0.003113,0
05/02/2015 22:17,20.6,20.79,0,463,0.003113,0
05/02/2015 22:18,20.6,20.79,0,459,0.003113,0
05/02/2015 22:19,20.6,20.84,0,452.5,0.00312,0
05/02/2015 22:20,20.6,20.89,0,451,0.003128,0
05/02/2015 22:21,20.55,20.89,0,446,0.003118,0
05/02/2015 22:21,20.6,20.84,0,449.5,0.00312,0
05/02/2015 22:23,20.55,20.89,0,449.5,0.003118,0
05/02/2015 22:24,20.6,20.89,0,450,0.003128,0
05/02/2015 22:25,20.6,20.89,0,453.5,0.003128,0
05/02/2015 22:25,20.6,20.89,0,458.5,0.003128,0
05/02/2015 22:27,20.575,20.9175,0,459.5,0.003127,0
05/02/2015 22:27,20.6,20.89,0,457,0.003128,0
05/02/2015 22:28,20.5,20.945,0,458,0.003117,0
05/02/2015 22:30,20.5,21,0,453,0.003125,0
05/02/2015 22:31,20.55,21,0,450.5,0.003135,0
05/02/2015 22:32,20.6,21,0,455,0.003145,0
05/02/2015 22:33,20.55,21,0,453,0.003135,0
05/02/2015 22:34,20.55,21,0,454.5,0.003135,0
05/02/2015 22:34,20.5,21,0,455,0.003125,0
05/02/2015 22:36,20.6,21,0,452,0.003145,0
05/02/2015 22:37,20.56666667,21.03333333,0,456,0.003143,0
05/02/2015 22:38,20.55,21.05,0,454,0.003142,0
05/02/2015 22:38,20.5,21.1,0,453,0.00314,0
05/02/2015 22:40,20.55,21.1,0,460.5,0.00315,0
05/02/2015 22:40,20.6,21.1,0,455,0.00316,0
05/02/2015 22:41,20.5,21.1,0,452,0.00314,0
05/02/2015 22:43,20.55,21.1,0,453,0.00315,0
05/02/2015 22:44,20.55,21.1,0,454,0.00315,0
05/02/2015 22:45,20.5,21.1,0,454.5,0.00314,0
05/02/2015 22:46,20.5,21.1,0,455,0.00314,0
05/02/2015 22:46,20.5,21.1,0,454,0.00314,0
05/02/2015 22:47,20.55,21.1,0,454,0.00315,0
05/02/2015 22:49,20.5,21.1,0,447,0.00314,0
05/02/2015 22:50,20.5,21.1,0,454,0.00314,0
05/02/2015 22:51,20.53333333,21.2,0,455.6666667,0.003162,0
05/02/2015 22:52,20.5,21.2,0,456,0.003155,0
05/02/2015 22:53,20.5,21.2,0,453,0.003155,0
05/02/2015 22:53,20.5,21.2,0,452,0.003155,0
05/02/2015 22:54,20.5,21.2,0,446,0.003155,0
05/02/2015 22:56,20.5,21.2,0,452.3333333,0.003155,0
05/02/2015 22:57,20.5,21.245,0,451,0.003162,0
05/02/2015 22:58,20.5,21.2,0,449,0.003155,0
05/02/2015 22:59,20.5,21.2,0,447,0.003155,0
05/02/2015 22:59,20.5,21.245,0,450,0.003162,0
05/02/2015 23:00,20.5,21.29,0,449,0.003168,0
05/02/2015 23:02,20.5,21.26,0,448.3333333,0.003164,0
05/02/2015 23:03,20.5,21.2675,0,443.75,0.003165,0
05/02/2015 23:04,20.5,21.29,0,442.5,0.003168,0
05/02/2015 23:05,20.5,21.29,0,444.5,0.003168,0
05/02/2015 23:06,20.5,21.29,0,446.25,0.003168,0
05/02/2015 23:06,20.5,21.29,0,448,0.003168,0
05/02/2015 23:08,20.5,21.29,0,451,0.003168,0
05/02/2015 23:09,20.5,21.29,0,452.3333333,0.003168,0
05/02/2015 23:10,20.5,21.29,0,447,0.003168,0
05/02/2015 23:10,20.445,21.29,0,446.5,0.003158,0
05/02/2015 23:12,20.5,21.29,0,442,0.003168,0
05/02/2015 23:12,20.5,21.29,0,452,0.003168,0
05/02/2015 23:13,20.39,21.29,0,450,0.003147,0
05/02/2015 23:15,20.445,21.29,0,443.5,0.003158,0
05/02/2015 23:16,20.39,21.29,0,443,0.003147,0
05/02/2015 23:17,20.42666667,21.29,0,450,0.003154,0
05/02/2015 23:18,20.39,21.29,0,445.6666667,0.003147,0
05/02/2015 23:19,20.39,21.29,0,443.6666667,0.003147,0
05/02/2015 23:19,20.39,21.29,0,445.3333333,0.003147,0
05/02/2015 23:21,20.39,21.29,0,449,0.003147,0
05/02/2015 23:22,20.39,21.29,0,444.5,0.003147,0
05/02/2015 23:23,20.39,21.29,0,445.5,0.003147,0
05/02/2015 23:23,20.39,21.29,0,447,0.003147,0
05/02/2015 23:25,20.39,21.29,0,446.5,0.003147,0
05/02/2015 23:25,20.39,21.29,0,451,0.003147,0
05/02/2015 23:26,20.39,21.29,0,448,0.003147,0
05/02/2015 23:28,20.39,21.29,0,450,0.003147,0
05/02/2015 23:29,20.39,21.29,0,442.6666667,0.003147,0
05/02/2015 23:30,20.39,21.29,0,445,0.003147,0
05/02/2015 23:31,20.39,21.29,0,444.5,0.003147,0
05/02/2015 23:31,20.35666667,21.29,0,441.6666667,0.00314,0
05/02/2015 23:32,20.35666667,21.29,0,442.3333333,0.00314,0
05/02/2015 23:34,20.39,21.29,0,441,0.003147,0
05/02/2015 23:35,20.29,21.29,0,440.5,0.003127,0
05/02/2015 23:36,20.39,21.29,0,447,0.003147,0
05/02/2015 23:37,20.34,21.29,0,439.5,0.003137,0
05/02/2015 23:38,20.29,21.29,0,444,0.003127,0
05/02/2015 23:38,20.29,21.29,0,445.5,0.003127,0
05/02/2015 23:39,20.29,21.29,0,446.6666667,0.003127,0
05/02/2015 23:41,20.32333333,21.29,0,444.3333333,0.003134,0
05/02/2015 23:42,20.29,21.29,0,446.5,0.003127,0
05/02/2015 23:43,20.32333333,21.29,0,449.3333333,0.003134,0
05/02/2015 23:44,20.29,21.29,0,445,0.003127,0
05/02/2015 23:44,20.29,21.29,0,447,0.003127,0
05/02/2015 23:45,20.29,21.29,0,443.5,0.003127,0
05/02/2015 23:47,20.29,21.29,0,447,0.003127,0
05/02/2015 23:48,20.29,21.29,0,445,0.003127,0
05/02/2015 23:49,20.29,21.29,0,443,0.003127,0
05/02/2015 23:50,20.29,21.29,0,446,0.003127,0
05/02/2015 23:51,20.245,21.245,0,438,0.003112,0
05/02/2015 23:51,20.29,21.29,0,435.3333333,0.003127,0
05/02/2015 23:53,20.29,21.29,0,443,0.003127,0
05/02/2015 23:54,20.29,21.29,0,441,0.003127,0
05/02/2015 23:55,20.29,21.29,0,439.5,0.003127,0
05/02/2015 23:55,20.2225,21.2225,0,445,0.003104,0
05/02/2015 23:57,20.2,21.2,0,442.5,0.003097,0
05/02/2015 23:57,20.2,21.2,0,443.5,0.003097,0
05/02/2015 23:58,20.2,21.2,0,444,0.003097,0
06/02/2015 00:00,20.2,21.29,0,438,0.00311,0
06/02/2015 00:01,20.2,21.2,0,439,0.003097,0
06/02/2015 00:02,20.2,21.29,0,441.5,0.00311,0
06/02/2015 00:03,20.2,21.29,0,444,0.00311,0
06/02/2015 00:04,20.2,21.29,0,446.5,0.00311,0
06/02/2015 00:04,20.2,21.29,0,446,0.00311,0
06/02/2015 00:06,20.2,21.29,0,447,0.00311,0
06/02/2015 00:07,20.2,21.29,0,447,0.00311,0
06/02/2015 00:08,20.2,21.29,0,446.3333333,0.00311,0
06/02/2015 00:08,20.2,21.29,0,445.75,0.00311,0
06/02/2015 00:10,20.2,21.29,0,445,0.00311,0
06/02/2015 00:10,20.2,21.29,0,444.5,0.00311,0
06/02/2015 00:11,20.16666667,21.23,0,446.3333333,0.003095,0
06/02/2015 00:13,20.15,21.245,0,446.5,0.003094,0
06/02/2015 00:14,20.2,21.29,0,448,0.00311,0
06/02/2015 00:15,20.15,21.245,0,450,0.003094,0
06/02/2015 00:16,20.15,21.29,0,452,0.0031,0
06/02/2015 00:16,20.2,21.2,0,449,0.003097,0
06/02/2015 00:17,20.15,21.2,0,446.5,0.003087,0
06/02/2015 00:19,20.2,21.2,0,446.5,0.003097,0
06/02/2015 00:20,20.15,21.2,0,448.5,0.003087,0
06/02/2015 00:21,20.1,21.2,0,446,0.003078,0
06/02/2015 00:22,20.2,21.2,0,446,0.003097,0
06/02/2015 00:23,20.1,21.2,0,441,0.003078,0
06/02/2015 00:23,20.1,21.2,0,443,0.003078,0
06/02/2015 00:24,20.1,21.2,0,444.3333333,0.003078,0
06/02/2015 00:26,20.1,21,0,444,0.003048,0
06/02/2015 00:27,20.1,21.1,0,443,0.003063,0
06/02/2015 00:28,20.1,21.1,0,444,0.003063,0
06/02/2015 00:29,20.1,21.1,0,447.5,0.003063,0
06/02/2015 00:29,20.1,21.1,0,443,0.003063,0
06/02/2015 00:30,20.1,21.06666667,0,442.3333333,0.003058,0
06/02/2015 00:32,20.1,21.06666667,0,444.6666667,0.003058,0
06/02/2015 00:33,20.1,21,0,444.5,0.003048,0
06/02/2015 00:34,20.1,21,0,445.3333333,0.003048,0
06/02/2015 00:35,20.1,21,0,446.5,0.003048,0
06/02/2015 00:36,20.1,21,0,445,0.003048,0
06/02/2015 00:36,20.1,21,0,442,0.003048,0
06/02/2015 00:38,20.16666667,21,0,439,0.003061,0
06/02/2015 00:39,20.2,21,0,441,0.003067,0
06/02/2015 00:40,20.2,20.96333333,0,445.6666667,0.003062,0
06/02/2015 00:40,20.2,20.89,0,446,0.003051,0
06/02/2015 00:42,20.2,20.85666667,0,443.6666667,0.003046,0
06/02/2015 00:42,20.2,20.89,0,439,0.003051,0
06/02/2015 00:43,20.2,20.79,0,441,0.003037,0
06/02/2015 00:45,20.2,20.79,0,442,0.003037,0
06/02/2015 00:46,20.2,20.745,0,443.5,0.00303,0
06/02/2015 00:47,20.245,20.84,0,443,0.003052,0
06/02/2015 00:48,20.245,20.84,0,442,0.003052,0
06/02/2015 00:49,20.29,20.89,0,443,0.003068,0
06/02/2015 00:49,20.29,20.89,0,444,0.003068,0
06/02/2015 00:51,20.29,20.79,0,443,0.003054,0
06/02/2015 00:52,20.29,20.79,0,442,0.003054,0
06/02/2015 00:53,20.29,20.79,0,443,0.003054,0
06/02/2015 00:53,20.29,20.79,0,441,0.003054,0
06/02/2015 00:55,20.29,20.79,0,446.3333333,0.003054,0
06/02/2015 00:55,20.29,20.7,0,446,0.00304,0
06/02/2015 00:56,20.29,20.7,0,439,0.00304,0
06/02/2015 00:58,20.35666667,20.7,0,444.3333333,0.003053,0
06/02/2015 00:59,20.29,20.65,0,446,0.003033,0
06/02/2015 01:00,20.29,20.7,0,442,0.00304,0
06/02/2015 01:01,20.29,20.7,0,441.5,0.00304,0
06/02/2015 01:01,20.29,20.7,0,440.5,0.00304,0
06/02/2015 01:02,20.29,20.7,0,443.5,0.00304,0
06/02/2015 01:04,20.29,20.7,0,440.5,0.00304,0
06/02/2015 01:05,20.29,20.7,0,437.5,0.00304,0
06/02/2015 01:06,20.29,20.7,0,438,0.00304,0
06/02/2015 01:07,20.29,20.7,0,443,0.00304,0
06/02/2015 01:08,20.26,20.7,0,443,0.003035,0
06/02/2015 01:08,20.29,20.7,0,436.3333333,0.00304,0
06/02/2015 01:09,20.29,20.76,0,438.3333333,0.003049,0
06/02/2015 01:11,20.29,20.7,0,437,0.00304,0
06/02/2015 01:12,20.29,20.7,0,439,0.00304,0
06/02/2015 01:13,20.245,20.7,0,436,0.003032,0
06/02/2015 01:14,20.29,20.7,0,432.5,0.00304,0
06/02/2015 01:14,20.23,20.63333333,0,435,0.003019,0
06/02/2015 01:15,20.245,20.65,0,442,0.003025,0
06/02/2015 01:17,20.2,20.6,0,444.5,0.003009,0
06/02/2015 01:18,20.29,20.7,0,447,0.00304,0
06/02/2015 01:19,20.2,20.6,0,446,0.003009,0
06/02/2015 01:20,20.23,20.56666667,0,442.3333333,0.003009,0
06/02/2015 01:21,20.245,20.55,0,440,0.00301,0
06/02/2015 01:21,20.29,20.6,0,440,0.003026,0
06/02/2015 01:23,20.26,20.49666667,0,439.6666667,0.003005,0
06/02/2015 01:24,20.29,20.5,0,442,0.003011,0
06/02/2015 01:25,20.29,20.55,0,441,0.003018,0
06/02/2015 01:25,20.29,20.6,0,441,0.003026,0
06/02/2015 01:27,20.29,20.5,0,441.75,0.003011,0
06/02/2015 01:27,20.32333333,20.5,0,442,0.003017,0
06/02/2015 01:28,20.39,20.445,0,443,0.003021,0
06/02/2015 01:30,20.39,20.39,0,443,0.003013,0
06/02/2015 01:31,20.39,20.29,0,440,0.002998,0
06/02/2015 01:32,20.39,20.2,0,441,0.002985,0
06/02/2015 01:33,20.39,20.2,0,439,0.002985,0
06/02/2015 01:34,20.39,20.2,0,436,0.002985,0
06/02/2015 01:34,20.39,20.1,0,433.5,0.00297,0
06/02/2015 01:36,20.39,20.1,0,435,0.00297,0
06/02/2015 01:37,20.39,20.05,0,434,0.002963,0
06/02/2015 01:38,20.34,20.05,0,438.5,0.002954,0
06/02/2015 01:38,20.39,20.05,0,440,0.002963,0
06/02/2015 01:40,20.39,20,0,439,0.002955,0
06/02/2015 01:40,20.39,20,0,440.5,0.002955,0
06/02/2015 01:41,20.39,20,0,433,0.002955,0
06/02/2015 01:43,20.39,19.945,0,436.5,0.002947,0
06/02/2015 01:44,20.5,19.89,0,438,0.002959,0
06/02/2015 01:45,20.42666667,19.92666667,0,438,0.002951,0
06/02/2015 01:46,20.5,19.89,0,441,0.002959,0
06/02/2015 01:46,20.5,19.89,0,434,0.002959,0
06/02/2015 01:47,20.5,19.89,0,439.5,0.002959,0
06/02/2015 01:49,20.5,19.89,0,438,0.002959,0
06/02/2015 01:50,20.5,19.89,0,435.5,0.002959,0
06/02/2015 01:51,20.5,19.89,0,436,0.002959,0
06/02/2015 01:52,20.5,19.89,0,439.5,0.002959,0
06/02/2015 01:53,20.5,19.89,0,439.5,0.002959,0
06/02/2015 01:53,20.5,19.89,0,438.5,0.002959,0
06/02/2015 01:54,20.5,19.89,0,435,0.002959,0
06/02/2015 01:56,20.5,19.745,0,435,0.002937,0
06/02/2015 01:57,20.5,19.79,0,436,0.002944,0
06/02/2015 01:58,20.55,19.84,0,433,0.002961,0
06/02/2015 01:59,20.5,19.79,0,433.6666667,0.002944,0
06/02/2015 01:59,20.5,19.745,0,431.5,0.002937,0
06/02/2015 02:00,20.5,19.65,0,436.5,0.002923,0
06/02/2015 02:02,20.5,19.7,0,437,0.002931,0
06/02/2015 02:03,20.6,19.6,0,435,0.002934,0
06/02/2015 02:04,20.5,19.745,0,437,0.002937,0
06/02/2015 02:05,20.6,19.6,0,433,0.002934,0
06/02/2015 02:06,20.5,19.65,0,431.5,0.002923,0
06/02/2015 02:06,20.5,19.65,0,432,0.002923,0
06/02/2015 02:08,20.55,19.65,0,429,0.002932,0
06/02/2015 02:09,20.55,19.6,0,430,0.002925,0
06/02/2015 02:10,20.5,19.6,0,430.5,0.002916,0
06/02/2015 02:10,20.55,19.6,0,433,0.002925,0
06/02/2015 02:12,20.6,19.6,0,436,0.002934,0
06/02/2015 02:12,20.6,19.53,0,435,0.002923,0
06/02/2015 02:13,20.6,19.445,0,434,0.002911,0
06/02/2015 02:15,20.5,19.55,0,434,0.002908,0
06/02/2015 02:16,20.5,19.6,0,435,0.002916,0
06/02/2015 02:17,20.6,19.6,0,438,0.002934,0
06/02/2015 02:18,20.6,19.5,0,440,0.002919,0
06/02/2015 02:19,20.56666667,19.53333333,0,436.6666667,0.002918,0
06/02/2015 02:19,20.56666667,19.5,0,437.6666667,0.002913,0
06/02/2015 02:21,20.56666667,19.5,0,437,0.002913,0
06/02/2015 02:22,20.6,19.5,0,433,0.002919,0
06/02/2015 02:23,20.6,19.445,0,435.5,0.002911,0
06/02/2015 02:23,20.6,19.5,0,435,0.002919,0
06/02/2015 02:25,20.6,19.5,0,437,0.002919,0
06/02/2015 02:25,20.6,19.34,0,436,0.002895,0
06/02/2015 02:26,20.5,19.34,0,438,0.002877,0
06/02/2015 02:28,20.6,19.5,0,440,0.002919,0
06/02/2015 02:29,20.55,19.445,0,438.5,0.002902,0
06/02/2015 02:30,20.55,19.39,0,436,0.002893,0
06/02/2015 02:31,20.6,19.34,0,433,0.002895,0
06/02/2015 02:31,20.5,19.39,0,432.5,0.002884,0
06/02/2015 02:32,20.5,19.39,0,434.5,0.002884,0
06/02/2015 02:34,20.55,19.29,0,433.5,0.002878,0
06/02/2015 02:35,20.6,19.39,0,433.5,0.002902,0
06/02/2015 02:36,20.6,19.295,0,434.5,0.002888,0
06/02/2015 02:37,20.6,19.29,0,434,0.002887,0
06/02/2015 02:38,20.6,19.29,0,435,0.002887,0
06/02/2015 02:38,20.5,19.34,0,431,0.002877,0
06/02/2015 02:39,20.5,19.29,0,431.5,0.002869,0
06/02/2015 02:41,20.46333333,19.22666667,0,432.6666667,0.002854,0
06/02/2015 02:42,20.5,19.39,0,436,0.002884,0
06/02/2015 02:43,20.5,19.39,0,436,0.002884,0
06/02/2015 02:44,20.5,19.245,0,441.5,0.002863,0
06/02/2015 02:44,20.5,19.2,0,434,0.002856,0
06/02/2015 02:45,20.39,19.29,0,433.5,0.00285,0
06/02/2015 02:47,20.42666667,19.29,0,429.3333333,0.002856,0
06/02/2015 02:48,20.5,19.29,0,434.5,0.002869,0
06/02/2015 02:49,20.5,19.2,0,433.5,0.002856,0
06/02/2015 02:50,20.5,19.15,0,435.5,0.002849,0
06/02/2015 02:51,20.445,19.05,0,435,0.002824,0
06/02/2015 02:51,20.39,19.16666667,0,434,0.002832,0
06/02/2015 02:53,20.39,19.245,0,430.5,0.002843,0
06/02/2015 02:54,20.39,19.2,0,426,0.002837,0
06/02/2015 02:55,20.5,19.2,0,429,0.002856,0
06/02/2015 02:55,20.5,19.2,0,435.5,0.002856,0
06/02/2015 02:57,20.5,19.2,0,433.5,0.002856,0
06/02/2015 02:57,20.5,19.2,0,427.5,0.002856,0
06/02/2015 02:58,20.53333333,19.16666667,0,429.6666667,0.002857,0
06/02/2015 03:00,20.525,19.175,0,433,0.002857,0
06/02/2015 03:01,20.5,19.1,0,432.5,0.002841,0
06/02/2015 03:02,20.5,19.1,0,431,0.002841,0
06/02/2015 03:03,20.53333333,19.1,0,433.3333333,0.002847,0
06/02/2015 03:04,20.5,19.1,0,433,0.002841,0
06/02/2015 03:04,20.5,19.1,0,434,0.002841,0
06/02/2015 03:06,20.5,19.1,0,437,0.002841,0
06/02/2015 03:07,20.5,19.1,0,437,0.002841,0
06/02/2015 03:08,20.5,19.1,0,439,0.002841,0
06/02/2015 03:08,20.53333333,18.96333333,0,432.3333333,0.002826,0
06/02/2015 03:10,20.525,19.075,0,432,0.002842,0
06/02/2015 03:10,20.5,19.05,0,429.5,0.002834,0
06/02/2015 03:11,20.5,19.1,0,436.5,0.002841,0
06/02/2015 03:13,20.53333333,19,0,432.6666667,0.002832,0
06/02/2015 03:14,20.55,19,0,430,0.002835,0
06/02/2015 03:15,20.5,18.945,0,425,0.002818,0
06/02/2015 03:16,20.55,19,0,425.5,0.002835,0
06/02/2015 03:16,20.55,19,0,434,0.002835,0
06/02/2015 03:17,20.5,19,0,433,0.002826,0
06/02/2015 03:19,20.5,19,0,433,0.002826,0
06/02/2015 03:20,20.6,18.96333333,0,433.5,0.002838,0
06/02/2015 03:21,20.5,19,0,426,0.002826,0
06/02/2015 03:22,20.53333333,18.96333333,0,426.3333333,0.002826,0
06/02/2015 03:23,20.53333333,18.92666667,0,430,0.002821,0
06/02/2015 03:23,20.6,18.945,0,436,0.002835,0
06/02/2015 03:24,20.6,19,0,437.5,0.002844,0
06/02/2015 03:26,20.5,19,0,433.5,0.002826,0
06/02/2015 03:27,20.55,18.945,0,432.5,0.002827,0
06/02/2015 03:28,20.55,18.945,0,430,0.002827,0
06/02/2015 03:29,20.5,19,0,433,0.002826,0
06/02/2015 03:29,20.6,19,0,439,0.002844,0
06/02/2015 03:30,20.5,18.89,0,429.5,0.00281,0
06/02/2015 03:32,20.55,19,0,431,0.002835,0
06/02/2015 03:33,20.6,19,0,433,0.002844,0
06/02/2015 03:34,20.55,19,0,434,0.002835,0
06/02/2015 03:35,20.55,18.89,0,434.5,0.002818,0
06/02/2015 03:36,20.5,18.945,0,435.5,0.002818,0
06/02/2015 03:36,20.5,18.84,0,434.5,0.002802,0
06/02/2015 03:38,20.5,18.89,0,433.5,0.00281,0
06/02/2015 03:39,20.5,19,0,433,0.002826,0
06/02/2015 03:40,20.5,19,0,433.5,0.002826,0
06/02/2015 03:40,20.5,19,0,434.5,0.002826,0
06/02/2015 03:42,20.5,19,0,438,0.002826,0
06/02/2015 03:42,20.5,18.945,0,437,0.002818,0
06/02/2015 03:43,20.445,18.945,0,435,0.002808,0
06/02/2015 03:45,20.5,19,0,434,0.002826,0
06/02/2015 03:46,20.5,18.895,0,434.5,0.00281,0
06/02/2015 03:47,20.5,18.89,0,431,0.00281,0
06/02/2015 03:48,20.5,19,0,433.5,0.002826,0
06/02/2015 03:49,20.42666667,18.89,0,431.6666667,0.002797,0
06/02/2015 03:49,20.39,18.82333333,0,428.6666667,0.002781,0
06/02/2015 03:51,20.39,18.79,0,429.5,0.002776,0
06/02/2015 03:52,20.39,18.92666667,0,434.3333333,0.002796,0
06/02/2015 03:53,20.39,18.84,0,430,0.002783,0
06/02/2015 03:53,20.39,18.7,0,430,0.002762,0
06/02/2015 03:55,20.39,18.89,0,424,0.002791,0
06/02/2015 03:55,20.39,18.92666667,0,427.3333333,0.002796,0
06/02/2015 03:56,20.39,18.82333333,0,430,0.002781,0
06/02/2015 03:58,20.39,18.79,0,431,0.002776,0
06/02/2015 03:59,20.39,18.79,0,433.5,0.002776,0
06/02/2015 04:00,20.445,18.79,0,430,0.002785,0
06/02/2015 04:01,20.445,18.79,0,434,0.002785,0
06/02/2015 04:01,20.5,18.79,0,434,0.002795,0
06/02/2015 04:02,20.5,18.79,0,435.5,0.002795,0
06/02/2015 04:04,20.5,18.79,0,436.3333333,0.002795,0
06/02/2015 04:05,20.5,18.745,0,434.5,0.002788,0
06/02/2015 04:06,20.5,18.745,0,434,0.002788,0
06/02/2015 04:07,20.5,18.7,0,434,0.002781,0
06/02/2015 04:08,20.5,18.79,0,435,0.002795,0
06/02/2015 04:08,20.5,18.79,0,430.5,0.002795,0
06/02/2015 04:09,20.5,18.7,0,436,0.002781,0
06/02/2015 04:11,20.39,18.66666667,0,431.6666667,0.002757,0
06/02/2015 04:12,20.39,18.76,0,428.6666667,0.002771,0
06/02/2015 04:13,20.39,18.7675,0,431,0.002772,0
06/02/2015 04:14,20.39,18.7225,0,434.5,0.002766,0
06/02/2015 04:14,20.39,18.7,0,434.5,0.002762,0
06/02/2015 04:15,20.39,18.7,0,429.5,0.002762,0
06/02/2015 04:17,20.39,18.745,0,432,0.002769,0
06/02/2015 04:18,20.39,18.7,0,435.5,0.002762,0
06/02/2015 04:19,20.39,18.6,0,436,0.002748,0
06/02/2015 04:20,20.39,18.745,0,430,0.002769,0
06/02/2015 04:21,20.39,18.76,0,434,0.002771,0
06/02/2015 04:21,20.39,18.745,0,435,0.002769,0
06/02/2015 04:23,20.39,18.7,0,434.5,0.002762,0
06/02/2015 04:24,20.39,18.7,0,427.5,0.002762,0
